ADT,EMC Value,'tEMCQual'1,Parameter,NonDetectFlag
-71,4.07,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,3.99,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,3.93,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,3.9,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,3.82,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,3.76,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,3.61,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,3.58,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,3.52,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,3.49,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,3.46,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,3.37,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,3.31,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,3.28,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,3.22,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,3.19,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,3.16,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,3.13,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,3.1,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,3.07,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,3.04,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,3.01,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,2.94,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,2.88,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,2.79,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,2.75,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,2.72,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,2.69,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,2.66,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,2.59,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,2.56,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,2.5,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,2.46,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,2.43,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,2.4,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,2.36,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,2.3,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,2.23,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,2.16,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,2.13,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,2.09,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,1.95,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,1.92,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,1.88,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,1.85,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,1.81,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,1.78,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,1.74,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,1.71,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,1.67,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,1.63,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,1.56,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,1.52,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,1.48,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,1.45,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,1.41,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,1.37,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,1.33,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,1.3,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,1.26,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,1.18,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,1.14,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,1.1,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,1.06,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,1.02,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,0.98,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,0.94,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,0.9,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,0.86,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,0.81,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,0.77,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,0.73,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,0.64,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,0.6,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,0.56,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,0.51,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,0.47,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
-71,0.42,,"Sulfate, water, filtered, estimated by regression equation, milligrams per liter",FALSE
0,528,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,468,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,413,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,402,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,364,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,306,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,296,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,257,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,214,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,197,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,154,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,125,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,94.3,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,87.7,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,83.7,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,79.6,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,76.9,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,75.6,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,74.2,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,72.8,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,55.9,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,55.6,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,43.6,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,38.3,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,36.7,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,33.2,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,31.8,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,19.8,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,17.4,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,14.5,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,13.1,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,12.4,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,10.9,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,10.8,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,10.2,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,10,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,9.96,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,9.82,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,9.18,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,8.85,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,8.71,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,8.62,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,8.21,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,7.91,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,6.87,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,6.43,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,6.28,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,6.24,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,6.22,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,6.16,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,6.02,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,5.8,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,5.71,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,5.7,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,5.66,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,5.65,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,5.48,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,5.39,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,5.2,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,5.13,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,5.12,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,4.84,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,4.83,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,4.51,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,4.35,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,4.3,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,4.14,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,4,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,3.91,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,3.83,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,3.81,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,3.8,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,3.77,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,3.76,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,3.52,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,3.4,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,3.39,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,3.36,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,3.33,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,3.25,,"Sulfate, water, filtered, milligrams per liter",FALSE
0,3.23,,"Sulfate, water, filtered, milligrams per liter",FALSE
