Parameter ID (tdsUSEPAParameterCodes.txt),S Adt,S Avg Annual Precip,S EMC Value,Site ID,T Data Qualifier,T EMC Qual,T Parameter Name,T Pcode,NonDetectFlag
348,25500,,412,154,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,25500,,407,154,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,25500,,356,154,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,25500,,291,154,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,25500,,267,154,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,25500,,252,154,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,25500,,234,154,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,25500,,210,154,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,25500,,197,154,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,25500,,182,154,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,25500,,142,154,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,25500,,119,154,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,25500,,107,154,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,25500,,87,154,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,1400,,189,153,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,1400,,82.1,153,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,1400,,80.6,153,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,1400,,76.3,153,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,1400,,66.7,153,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,1400,,66.6,153,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,1400,,54.6,153,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,1400,,47.6,153,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,1400,,42.2,153,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,1400,,40.6,153,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,1400,,30.7,153,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,1400,,29.1,153,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,11000,,52,152,Drainage area estimate not definitive,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,11000,,36,152,Drainage area estimate not definitive,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,50200,,540,151,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,50200,,300,151,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,50200,,290,151,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,50200,,280,151,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,50200,,240,151,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,50200,,200,151,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,50200,,190,151,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,50200,,170,151,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,50200,,160,151,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,50200,,150,151,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,50200,,130,151,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,50200,,100,151,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,50200,,90,151,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,50200,,50,151,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,50200,,40,151,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,33400,,210,148,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,33400,,190,148,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,33400,,180,148,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,33400,,170,148,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,33400,,160,148,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,33400,,130,148,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,33400,,120,148,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,33400,,110,148,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,33400,,100,148,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,33400,,80,148,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,33400,,70,148,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,33400,,40,148,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,39000,,600,145,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,39000,,420,145,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,39000,,400,145,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,39000,,300,145,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,39000,,270,145,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,39000,,240,145,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,39000,,160,145,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,39000,,150,145,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,39000,,140,145,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,39000,,130,145,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,39000,,90,145,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,39000,,80,145,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,20300,,200,142,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,20300,,170,142,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,20300,,120,142,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,20300,,90,142,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,20300,,80,142,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,20300,,60,142,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,20300,,50,142,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,20300,,40,142,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,20300,,30,142,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,20300,,20,142,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,87168,,192,141,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,87168,,112,141,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,87168,,104,141,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,87168,,94.3,141,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,87168,,79.6,141,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,87168,,79.3,141,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,16500,,133,140,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,16500,,93.6,140,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,16500,,79.5,140,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,16500,,70.8,140,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,16500,,60.6,140,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,16500,,58.1,140,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,16500,,48,140,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,16500,,43.4,140,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,16500,,37.3,140,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,78500,,130,139,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,78500,,128,139,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,78500,,125,139,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,78500,,118,139,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,78500,,116,139,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,78500,,114,139,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,78500,,110,139,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,78500,,98.8,139,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,78500,,87.9,139,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,78500,,66.8,139,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,78500,,62.8,139,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,78500,,56,139,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,78500,,47.2,139,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,78500,,43,139,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,126000,,224,138,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,126000,,192,138,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,126000,,191,138,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,126000,,190,138,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,126000,,184,138,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,126000,,157,138,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,126000,,121,138,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,126000,,115,138,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,126000,,109,138,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,126000,,84.3,138,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,126000,,82.7,138,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,126000,,215,137,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,126000,,177,137,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,126000,,173,137,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,126000,,139,137,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,126000,,133,137,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,126000,,131,137,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,126000,,116,137,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,126000,,89.3,137,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,126000,,88.8,137,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,126000,,72,137,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,126000,,64.5,137,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,126000,,61.2,137,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,126000,,59.4,137,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,47000,32,1380,136,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,47000,32,1370,136,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,47000,32,677,136,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,47000,32,650,136,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,47000,32,393,136,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,47000,32,296,136,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,47000,32,243,136,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,47000,32,230,136,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,47000,32,226,136,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,47000,32,222,136,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,47000,32,202,136,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,47000,32,198,136,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,47000,32,184,136,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,47000,32,176,136,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,47000,32,117,136,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,47000,32,77,136,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,47000,32,918,135,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,47000,32,406,135,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,47000,32,365,135,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,47000,32,271,135,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,47000,32,268,135,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,47000,32,247,135,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,47000,32,244,135,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,47000,32,243,135,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,47000,32,240,135,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,47000,32,222,135,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,47000,32,188,135,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,47000,32,182,135,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,47000,32,158,135,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,47000,32,151,135,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,47000,32,126,135,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,47000,32,121,135,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,47000,32,117,135,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,47000,32,102,135,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,8458,,345,131,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,8458,,159,131,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,8458,,147,131,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,8458,,120,131,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,8458,,98,131,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,8458,,80,131,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,8458,,79,131,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,8458,,66,131,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,8458,,65,131,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,8458,,64,131,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,8458,,49,131,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,8458,,43,131,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,8130,,209,130,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,8130,,172,130,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,8130,,152,130,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,8130,,151,130,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,8130,,146,130,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,8130,,128,130,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,8130,,105,130,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,8130,,77,130,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,8130,,76,130,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,8130,,61,130,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,8130,,52,130,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,8130,,30,130,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,25700,44.8,102,129,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,25700,44.8,86.3,129,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,25700,44.8,77,129,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,25700,44.8,63.1,129,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,25700,44.8,58.5,129,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
348,25700,44.8,49.7,129,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092,FALSE
