NonDetectFlag,Parameter ID (tdsUSEPAParameterCodes.txt),S Adt,S Avg Annual Precip,S EMC Value,Site ID,State ID,T Data Qualifier,T EMC Qual,T Parameter Name,T Pcode
FALSE,304,70000,,30,58,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,70000,,28,58,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,70000,,25,58,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,70000,,24,58,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,70000,,23,58,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,70000,,14,58,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,70000,,13,58,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,70000,,4.4,58,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,231000,,140,57,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,231000,,100,57,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,231000,,94,57,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,231000,,86,57,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,231000,,77,57,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,231000,,74,57,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,231000,,71,57,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,231000,,66,57,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,231000,,64,57,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,231000,,61,57,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,231000,,43,57,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,231000,,34,57,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,231000,,15,57,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,134000,,184,56,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,134000,,175,56,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,134000,,160,56,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,134000,,100,56,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,134000,,96,56,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,134000,,95,56,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,134000,,85,56,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,134000,,83,56,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,134000,,63,56,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,134000,,62,56,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,134000,,60,56,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,134000,,53,56,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,134000,,47,56,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,134000,,46,56,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,134000,,45,56,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,134000,,43,56,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,134000,,42,56,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,134000,,35,56,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,134000,,33,56,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,134000,,29,56,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,134000,,7.5,56,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,134000,,3.3,56,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,23000,,29,55,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,23000,,26,55,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,23000,,21,55,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,23000,,20,55,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,23000,,17,55,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,23000,,16,55,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,23000,,14,55,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,23000,,12,55,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,23000,,11,55,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,23000,,9.9,55,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,23000,,8.2,55,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,23000,,6.4,55,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,23000,,2.9,55,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,127000,,70.2,54,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,127000,,51.6,54,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,127000,,39.8,54,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,127000,,39.5,54,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,127000,,39,54,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,127000,,33,54,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,127000,,32,54,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,127000,,31,54,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,127000,,30.9,54,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,127000,,30.2,54,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,127000,,28.8,54,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,127000,,26,54,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,127000,,25.4,54,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,127000,,23.4,54,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,127000,,18,54,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,127000,,16,54,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,127000,,14.3,54,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,127000,,13.4,54,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,5800,,9,53,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,5800,,8.1,53,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,5800,,6.8,53,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,5800,,3.7,53,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,5800,,2.9,53,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,2150,,7.3,52,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,2150,,6.3,52,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,2150,,4.5,52,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,2150,,4.4,52,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,2150,,4.3,52,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,2150,,4.2,52,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,2150,,4.1,52,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,2150,,3.9,52,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,2150,,3.7,52,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,2150,,3.1,52,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,2150,,3,52,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,2150,,2.8,52,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,2150,,2.7,52,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,2150,,2.4,52,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,2150,,2,52,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,2150,,1.7,52,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,2150,,1.4,52,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,2150,,1.3,52,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,2150,,1.2,52,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,9100,,18,51,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,9100,,14,51,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,9100,,11,51,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,9100,,9.4,51,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,9100,,8.9,51,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,9100,,8.4,51,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,9100,,7.8,51,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,9100,,7.7,51,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,9100,,7.6,51,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,9100,,7.2,51,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,9100,,6.8,51,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,9100,,4.9,51,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,9100,,4.6,51,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,9100,,4.5,51,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,9100,,4.3,51,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,9100,,3,51,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,9100,,2.8,51,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,12500,,18,50,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,12500,,13,50,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,12500,,9.2,50,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,12500,,8.2,50,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,12500,,7.3,50,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,12500,,6,50,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,12500,,5.4,50,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,12500,,5,50,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,12500,,4.9,50,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,12500,,4.5,50,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,12500,,3.9,50,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,12500,,3.5,50,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,12500,,3.3,50,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,12500,,3.2,50,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,12500,,3.1,50,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,12500,,3,50,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,12500,,2.7,50,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,12500,,2.4,50,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,12500,,2.2,50,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,12500,,1.5,50,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,2250,,8.5,49,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,2250,,7.8,49,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,2250,,7.3,49,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,2250,,6,49,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,2250,,5.2,49,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,2250,,5,49,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,2250,,4.9,49,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,2250,,4.2,49,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,2250,,3.9,49,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,2250,,3.6,49,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,2250,,3.5,49,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,2250,,3,49,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,2250,,2.9,49,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,2250,,2.8,49,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,2250,,2.7,49,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,2250,,2.5,49,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,2250,,2.3,49,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,2250,,2,49,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,15000,,131,48,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,15000,,64,48,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,15000,,33,48,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,15000,,27,48,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,15000,,25,48,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,15000,,20,48,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,15000,,18,48,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,15000,,16,48,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,15000,,14,48,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,15000,,13,48,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,15000,,12,48,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,15000,,10,48,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,15000,,6.7,48,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,55000,,61,47,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,55000,,54,47,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,55000,,51,47,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,55000,,45,47,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,55000,,39,47,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,55000,,33,47,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,55000,,30,47,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,55000,,29,47,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,55000,,28,47,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,55000,,24,47,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,55000,,22,47,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,55000,,21,47,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,55000,,19,47,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,55000,,17,47,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,55000,,16,47,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,55000,,14,47,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,55000,,13,47,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,55000,,9.6,47,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,55000,,7.3,47,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,14200,,58,46,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,14200,,41,46,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,14200,,40,46,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,14200,,29,46,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,14200,,23,46,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,14200,,22,46,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,14200,,21,46,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,14200,,20,46,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,14200,,19,46,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,14200,,16,46,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,14200,,13,46,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,14200,,11,46,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,14200,,8.6,46,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,14200,,5.3,46,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,14200,,4.4,46,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,7200,,49.8,45,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,7200,,43,45,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,7200,,41,45,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,7200,,36,45,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,7200,,24,45,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,7200,,23,45,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,7200,,21.5,45,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,7200,,20,45,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,7200,,18.4,45,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,7200,,18,45,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,7200,,17.5,45,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,7200,,14.7,45,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,7200,,12.2,45,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,7200,,10.5,45,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,7200,,10.2,45,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,7200,,10,45,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,212000,,88,44,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,212000,,87,44,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,212000,,66,44,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,212000,,58,44,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,212000,,56,44,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,212000,,55,44,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,212000,,54,44,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,212000,,48,44,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,212000,,45,44,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,212000,,35,44,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,212000,,33,44,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
